event_id,event_type,vc_hash,holder_did,verifier_id,timestamp,optional,label,threat_type,campaign_id,optional_json
balanced_33076_2ef5b773-2d3e-48ef-bb1c-f540b0721a3a,PRESENTATION,blake3:bc07e820a35fd93add4ffb1372886e3384cb6257ca3589904508248e6275c53ef5239c299a1cd44527b3db4e96c5292a633e95af885baab0e974838172a904f9,did:web:holder0210.identity.com,svc:insurance-portal,2024-12-29T01:21:03Z,"{'issuer_did': 'did:web:issuer3.untrusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-783473da', 'geo_token': 'tok:geo-jp-tokyo'}",issuer_impersonation,issuer_impersonation,campaign-e77be3af,"{""issuer_did"": ""did:web:issuer3.untrusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-783473da"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_21409_3b98fb11-70f9-49fe-a17b-e3c9bfe42737,ISSUANCE,blake3:b0ab048f7e801b6e73a5ff7fb4d9aa0f1f6a6f7beaad3d107bb327d7c0b5a9b964e12b7f81a07f4a32a18196c6c7f7635af4a403f1ee90496398ef0341def4b8,did:web:holder0799.identity.com,svc:university-portal,2024-12-30T14:12:08Z,"{'issuer_did': 'did:web:gov.id', 'anchor_status': 'active', 'device_id': 'tok:dev-235947c9', 'geo_token': 'tok:geo-us-ny'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:gov.id"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-235947c9"", ""geo_token"": ""tok:geo-us-ny""}"
balanced_30879_5b36e3ba-5568-403f-acf9-cb020db1d04c,REVOCATION,blake3:f917da96339f69fa9146a0dca3f942c6202eebe7a000090680190c9b00b1cdae001dc9d5ded57d8a4c2aa11f9dec52e1d3f202feacffead0faa67d71c6d752fe,did:web:holder0516.identity.com,svc:fintech-app,2025-01-15T03:09:04Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'revoked', 'device_id': 'tok:dev-555a2a30', 'geo_token': 'tok:geo-de-berlin'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-555a2a30"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_25007_b4e6fb6c-2bea-4fcd-8ea7-a7ccccec6927,VERIFICATION,blake3:81aa7b79d6c53c4edb24a588d329212bba915428ae2b23eec75ca1fbf88ac5e585a4127663c442487fa5aaae9decd9d0f59187333da3103fc50504bc745dbde9,did:web:holder0986.identity.com,svc:fintech-app,2024-12-27T23:23:29Z,"{'issuer_did': 'did:web:university.edu', 'anchor_status': 'active', 'device_id': 'tok:dev-5909e1fb', 'geo_token': 'tok:geo-jp-tokyo'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:university.edu"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-5909e1fb"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_26275_1a99937e-6b78-4e25-b583-ba6aca3d6cd6,VERIFICATION,blake3:333436cd3a600225b38d7800064dad6ee2363232a91c5c8e4852cf7c36277d27857bc493ff5de354a16337323892ee2598f83f98c7f805846d94de27aa1e4370,did:web:holder0704.identity.com,svc:bank-app-001,2025-02-03T03:25:29Z,"{'issuer_did': 'did:web:bank.com', 'anchor_status': 'active', 'device_id': 'tok:dev-3c21cf4e', 'geo_token': 'tok:geo-us-ny'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:bank.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-3c21cf4e"", ""geo_token"": ""tok:geo-us-ny""}"
balanced_31622_c8f9063d-891f-4e3f-ac10-b68606425aa8,VERIFICATION,blake3:568aec7c13c2c7221c6a0fa03b0f85d3ee11892e4b2e8d9992c1cd831f99bfbb594f69ae45153e6696668f62d1525ca59014e31c9837f8f37cfc3101ae3c5f12,did:web:holder0556.identity.com,svc:travel-booking,2025-01-11T19:27:35Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-26b069db', 'geo_token': 'tok:geo-jp-tokyo'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-26b069db"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_35404_0c108801-8c03-41d4-9c84-90005bd5a545,ISSUANCE,blake3:992ea5eba1df7690675a8019d4a8e132d91920c30e23725ae6b221dd8abd83a4fc63d8202e4429abeb75a6cf8b692da881a13dd69ce44ce4e3bf52a74b136aae,did:web:holder0541.identity.com,svc:insurance-portal,2025-01-17T18:44:50Z,"{'issuer_did': 'did:web:hospital.org', 'anchor_status': 'active', 'device_id': 'tok:dev-58405738', 'geo_token': 'tok:geo-us-ny'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:hospital.org"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-58405738"", ""geo_token"": ""tok:geo-us-ny""}"
balanced_29297_7666ecc4-d654-4b0d-98f7-d5c2767f71bd,PRESENTATION,blake3:ca0d45c38f293bf0a6eb36a14a0e9b95dbe15c81f03876a7883c1ed006976cecd7ef76931ebb4dc5dc7b65b5f3703b64e32f302ae44bb5bef5f0665fd627fbb1,did:web:holder0045.identity.com,svc:travel-booking,2025-01-15T19:23:07Z,"{'issuer_did': 'did:web:fake-issuer.com', 'anchor_status': 'active', 'device_id': 'tok:dev-0ea7331c', 'geo_token': 'tok:geo-jp-tokyo'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:fake-issuer.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-0ea7331c"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_27762_e124cd60-4923-4908-8ac5-f8de04e02ed9,REVOCATION,blake3:6a539ccea858ec27002d6e3f6c474c2c19dcd9b874791396c8fc1edc223b7ef4b70760021526981ba705c6e0bf163865d8187c32a2c2ed2b1b09d25bc9a532e1,did:web:holder0199.identity.com,svc:university-portal,2025-01-25T12:55:20Z,"{'issuer_did': 'did:web:fake-issuer.com', 'anchor_status': 'revoked', 'device_id': 'tok:dev-9fc17457', 'geo_token': 'tok:geo-kr-seoul'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:fake-issuer.com"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-9fc17457"", ""geo_token"": ""tok:geo-kr-seoul""}"
balanced_23066_9d898653-0725-46fb-a8dd-00ddb082c6da,PRESENTATION,blake3:990cf2719339c9101a11670ae64222189edeff2b5cab84988712f5384f616d2f5efc754e23325b58781d47361de806ceb72a3d621638101ad66e5fd7a9ed9130,did:web:holder0818.identity.com,svc:enterprise-hr,2024-12-18T02:25:21Z,"{'issuer_did': 'did:web:university.edu', 'anchor_status': 'active', 'device_id': 'tok:dev-deafc2bb', 'geo_token': 'tok:geo-jp-tokyo'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:university.edu"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-deafc2bb"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_32725_a53350f9-3e44-4f7b-87c1-d6b44751d8f4,VERIFICATION,blake3:47e062a94c842495bb034b59f62ed60b86a831869ad07d9ba8e6da716f960c718392d5b43c135bda58e09f4eabbad96d842b3edbd2a16516ac0479713d0fcf23,did:web:holder0815.identity.com,svc:gov-service,2025-01-02T06:00:46Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-1c7bb50c', 'geo_token': 'tok:geo-de-berlin'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-1c7bb50c"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_32414_ee63d1d4-dc48-48e3-895b-5f844e6deab5,PRESENTATION,blake3:c6c6a03b0677d97cb0e51d5ca74862557e0d413105ed6a76e5ccc4629f5760d57e36386a4b7d52a8e8d5d1c9d13c73fa3566fcc01a824957171983fc4eb284b2,did:web:holder0461.identity.com,svc:insurance-portal,2025-01-28T03:21:04Z,"{'issuer_did': 'did:web:fake-issuer.com', 'anchor_status': 'active', 'device_id': 'tok:dev-a520c616', 'geo_token': 'tok:geo-us-ny'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:fake-issuer.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-a520c616"", ""geo_token"": ""tok:geo-us-ny""}"
balanced_33840_2fce20be-ad89-4151-8344-73d01745cbb4,PRESENTATION,blake3:dc6e5715abf7101dbd11280c5a99bcfb83248383428b953ca7feef95a5b77a1bdb48a4a82cfc031b2010f4b8ebaa3eb20709a91e120551a851241a292536b67b,did:web:holder0487.identity.com,svc:insurance-portal,2025-01-21T13:31:03Z,"{'issuer_did': 'did:web:issuer3.untrusted.com', 'anchor_status': 'revoked', 'device_id': 'tok:dev-feb98509', 'geo_token': 'tok:geo-us-ny'}",issuer_impersonation,issuer_impersonation,campaign-6e3b9488,"{""issuer_did"": ""did:web:issuer3.untrusted.com"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-feb98509"", ""geo_token"": ""tok:geo-us-ny""}"
balanced_23284_6a43976d-e10b-43cc-87da-57d32ea7bc99,PRESENTATION,blake3:274ed2249ac3a961cc4345ef7b695695bc0ec3888ad4ee7f94850ff7e31dc81aaee111d6ac6646055ed4aee0c8e3a4db9cdeadb6d9431f1c8d89b51678a71204,did:web:holder0846.identity.com,svc:enterprise-hr,2025-02-02T03:46:40Z,"{'issuer_did': 'did:web:issuer1.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-b8aeda8e', 'geo_token': 'tok:geo-kr-seoul'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:issuer1.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-b8aeda8e"", ""geo_token"": ""tok:geo-kr-seoul""}"
balanced_26971_0ffbf9cb-d4d8-4369-ba5e-15a6346bcdec,VERIFICATION,blake3:74184449990eff823f3ab04d84ce476f88f9edd8c22d90a5f38606c8becd6214d1c468eda91df69a64caed975c36258aca89b1b3e34540b8ed65a96dde763fac,did:web:holder0013.identity.com,svc:enterprise-hr,2025-01-25T15:48:43Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-f94e7f41', 'geo_token': 'tok:geo-de-berlin'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-f94e7f41"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_30169_3f89a168-a9d9-4e62-a37d-3852b0eec682,ISSUANCE,blake3:f917da96339f69fa9146a0dca3f942c6202eebe7a000090680190c9b00b1cdae001dc9d5ded57d8a4c2aa11f9dec52e1d3f202feacffead0faa67d71c6d752fe,did:web:holder0086.identity.com,svc:insurance-portal,2024-12-24T09:05:11Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-a80c28ce', 'geo_token': 'tok:geo-us-ny'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-a80c28ce"", ""geo_token"": ""tok:geo-us-ny""}"
balanced_22007_11d90526-880d-4623-a71e-862c3b4d0363,ISSUANCE,blake3:c8e0f273755140144b79c498f20acb0f3465b0a6f659ddae6ee4bd955dd8313902d9d20ce7d5b5a86a10f4c5642506e06fedab512be64e814af5293c88da0b87,did:web:holder0743.identity.com,svc:enterprise-hr,2025-01-11T03:32:37Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-b38792cf', 'geo_token': 'tok:geo-kr-seoul'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-b38792cf"", ""geo_token"": ""tok:geo-kr-seoul""}"
balanced_26042_0eea9e0c-94dc-4efa-8db0-45e03d29b7f3,VERIFICATION,blake3:56af9ecdeda87e27706d6b1b95a4f0aea577bb7dbe7465cfce2fcadebf5428af39e33b5f403650d48bace91d8d09c959485f8fdc0351a98adc3597c2a0b053a1,did:web:holder0499.identity.com,svc:fintech-app,2024-12-25T01:55:44Z,"{'issuer_did': 'did:web:bank.com', 'anchor_status': 'active', 'device_id': 'tok:dev-a7e58eed', 'geo_token': 'tok:geo-kr-seoul'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:bank.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-a7e58eed"", ""geo_token"": ""tok:geo-kr-seoul""}"
balanced_28117_21434d85-163a-4662-8645-2f05e627c02a,REVOCATION,blake3:ad43355860471526f8c0a4132fe478fa6417320f1774ead1162bfc9788ff16b2525248b27984590cdc1c0bd01013e00507e6bf1882a635adc364570d34505da4,did:web:holder0119.identity.com,svc:university-portal,2025-01-17T07:04:48Z,"{'issuer_did': 'did:web:university.edu', 'anchor_status': 'revoked', 'device_id': 'tok:dev-0bea10cf', 'geo_token': 'tok:geo-jp-tokyo'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:university.edu"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-0bea10cf"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_24157_ed3f66c8-12ac-4e58-b0f7-ab263a2fbae6,PRESENTATION,blake3:5754546e5f86b1d143aea30b2e11c9e29c2dbc29ba385da9646c6d346e61c8e0d093ec39bdf99895955284253a03ad9bbd25d2edaf539f4dbc277a4b74c8ecac,did:web:holder0460.identity.com,svc:bank-app-001,2025-01-18T00:36:16Z,"{'issuer_did': 'did:web:university.edu', 'anchor_status': 'active', 'device_id': 'tok:dev-9ea5d2bc', 'geo_token': 'tok:geo-jp-tokyo'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:university.edu"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-9ea5d2bc"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_26027_f2874b3c-f8ea-4629-bf8b-c903c4d46cf1,VERIFICATION,blake3:05392536de049a61251c465c610a7bf55aea58b20c2c43e9209499c674ae347845db633dad096bd2f60498be5e90bcbfd92f073ec39f2be2744ad6ec48e43786,did:web:holder0281.identity.com,svc:hospital-system,2025-01-16T11:58:02Z,"{'issuer_did': 'did:web:issuer1.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-c55f611f', 'geo_token': 'tok:geo-jp-tokyo'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:issuer1.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-c55f611f"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_23857_3424f473-c79a-48bf-90c7-a7db1e983599,PRESENTATION,blake3:94a4c618db81391766cd03fe66b771c8fbe6461475ed9dd5ad1d605552fa374cf151cc5cceb6b3fa03b5443f5f3807f6f4e6933637d01bd44aaf06c18db5ae99,did:web:holder0849.identity.com,svc:bank-app-001,2024-12-29T15:10:44Z,"{'issuer_did': 'did:web:university.edu', 'anchor_status': 'active', 'device_id': 'tok:dev-c19e8093', 'geo_token': 'tok:geo-de-berlin'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:university.edu"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-c19e8093"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_23214_be947318-4678-4df8-9f13-066a17f863b3,PRESENTATION,blake3:6e806def2cb16ceae048015489a0ee3ef9c7a7863008099ec563e532af96656c91de7ee8602d0d3676b026a7503795188106e508c525250a99d16f502a19af2a,did:web:holder0951.identity.com,svc:university-portal,2024-12-19T20:51:03Z,"{'issuer_did': 'did:web:bank.com', 'anchor_status': 'active', 'device_id': 'tok:dev-85c92d1b', 'geo_token': 'tok:geo-jp-tokyo'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:bank.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-85c92d1b"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_34578_cf192c3c-2ca3-485f-97c6-04a0b4113d10,VERIFICATION,blake3:43bfcebcdec527b9d064a743a4d1de22886678a42eca4ea84b508e7d5ef81962a6f6c0876568e39f9d1d38c45abcdc2278234e33fed336ed07b51042c3a74bca,did:web:holder0286.identity.com,svc:travel-booking,2024-12-20T11:37:26Z,"{'issuer_did': 'did:web:issuer3.untrusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-58d445c3', 'geo_token': 'tok:geo-us-ny'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:issuer3.untrusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-58d445c3"", ""geo_token"": ""tok:geo-us-ny""}"
balanced_33817_376635c2-a178-4bcb-9b35-87d7aa13eef3,PRESENTATION,blake3:dc6e5715abf7101dbd11280c5a99bcfb83248383428b953ca7feef95a5b77a1bdb48a4a82cfc031b2010f4b8ebaa3eb20709a91e120551a851241a292536b67b,did:web:holder0971.identity.com,svc:gov-service,2024-12-28T08:45:16Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'revoked', 'device_id': 'tok:dev-d08f8c1a', 'geo_token': 'tok:geo-kr-seoul'}",issuer_impersonation,issuer_impersonation,campaign-6e3b9488,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-d08f8c1a"", ""geo_token"": ""tok:geo-kr-seoul""}"
balanced_25056_11d03b6a-c9a0-40d5-a939-0862349000fd,VERIFICATION,blake3:2aba180c78dbe5bfc317627c68a42a7e3d79aa4835fd3cbfc40930e52f5b1c2bca4c0a160ce9d8a2d3e487d141011fea09d094e9c128b3654089e4b40b74d018,did:web:holder0134.identity.com,svc:retail-app,2025-01-26T12:14:19Z,"{'issuer_did': 'did:web:gov.id', 'anchor_status': 'active', 'device_id': 'tok:dev-d920b5bb', 'geo_token': 'tok:geo-de-berlin'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:gov.id"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-d920b5bb"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_28651_1b5562d7-5bf9-40a1-aacf-554d20be088b,REVOCATION,blake3:28f84f2f331c45d29c1878bd3fc80b2a710ba429692c38f83232694b615800d3fa223f20a353f134c81aa860878c558c5a5e0d8af7ae84929bd7486b84a836e3,did:web:holder0996.identity.com,svc:insurance-portal,2024-12-27T17:24:27Z,"{'issuer_did': 'did:web:issuer3.untrusted.com', 'anchor_status': 'revoked', 'device_id': 'tok:dev-c28fbe97', 'geo_token': 'tok:geo-kr-seoul'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:issuer3.untrusted.com"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-c28fbe97"", ""geo_token"": ""tok:geo-kr-seoul""}"
balanced_34968_1ce5617e-3fd2-4165-8706-e2b0f7dfd565,VERIFICATION,blake3:ca407090d8fbc82cac41a2e39f51659bcf47bba7f02733284e661bfb2df89f6b2688a480fd5cea8d840a0d26767208cdca5574268bb6053b34be831f561bfec4,did:web:holder0709.identity.com,svc:hospital-system,2025-01-27T04:15:03Z,"{'issuer_did': 'did:web:issuer1.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-2861ebc3', 'geo_token': 'tok:geo-kr-seoul'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:issuer1.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-2861ebc3"", ""geo_token"": ""tok:geo-kr-seoul""}"
balanced_34996_22c893ad-7f77-4499-b141-199a3ea1acec,ISSUANCE,blake3:9982f74424a76555cd69c079f94985427626fcce0b3f27115c3bf29f3b25a927ffe62f75450dffd3d3efe1ec10a09f70c9edf57d6a37ffddc434abbfd2cc9f9f,did:web:holder0349.identity.com,svc:travel-booking,2024-12-16T22:11:37Z,"{'issuer_did': 'did:web:hospital.org', 'anchor_status': 'active', 'device_id': 'tok:dev-324da957', 'geo_token': 'tok:geo-de-berlin'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:hospital.org"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-324da957"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_28869_7d602407-0619-4303-a601-d3a403bc55a4,REVOCATION,blake3:3a1f69f5ebe743a07154deb21ea68129fe8a8e47b2e89b0aef5dee15d1cd9f92ab303f196a225cffa6335e10aaf6006ba09ccd0959de36c6bf358b7340b5e547,did:web:holder0473.identity.com,svc:bank-app-001,2025-02-13T06:12:33Z,"{'issuer_did': 'did:web:fake-issuer.com', 'anchor_status': 'revoked', 'device_id': 'tok:dev-e3080ef2', 'geo_token': 'tok:geo-kr-seoul'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:fake-issuer.com"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-e3080ef2"", ""geo_token"": ""tok:geo-kr-seoul""}"
balanced_25541_434b1f6d-29f5-4c3b-aa46-82eb286932e2,VERIFICATION,blake3:45fc751ba45318f8a7d7ac21840220536edba49a5585eb725ba450a2ef802474560a4c12a99da36e619997b94432888cd87646a756fe6ba73aa2834363162966,did:web:holder0422.identity.com,svc:insurance-portal,2024-12-18T20:44:15Z,"{'issuer_did': 'did:web:fake-issuer.com', 'anchor_status': 'active', 'device_id': 'tok:dev-7a5afd46', 'geo_token': 'tok:geo-jp-tokyo'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:fake-issuer.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-7a5afd46"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_32819_4f5840be-9bb5-417b-841c-af448a52df24,REVOCATION,blake3:211ca32b0f8d18cfb29084cd91a7cf7af392842faa529df8d6cf6bb1a7fc2b9b6781313fdb6755b1b6e28bfce32cc4072675de6fe3b1d8c40341e02932f0dde2,did:web:holder0634.identity.com,svc:fintech-app,2025-02-01T02:14:52Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'revoked', 'device_id': 'tok:dev-904f1988', 'geo_token': 'tok:geo-kr-seoul'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-904f1988"", ""geo_token"": ""tok:geo-kr-seoul""}"
balanced_30715_6136fd81-4019-40f9-a79a-e7a002b121b2,VERIFICATION,blake3:0d12721a45a75ca8886b9415c981cc3fc3e8933937706d6fcefad44e36addb2b662181ff6cf94ebee74548d6426d86b62d7b19ae5eeee219285b70000c66992a,did:web:holder0512.identity.com,svc:university-portal,2025-02-12T05:05:30Z,"{'issuer_did': 'did:web:university.edu', 'anchor_status': 'unknown', 'device_id': 'tok:dev-fe7475ad', 'geo_token': 'tok:geo-de-berlin'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:university.edu"", ""anchor_status"": ""unknown"", ""device_id"": ""tok:dev-fe7475ad"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_31693_a1cf0084-37b2-44eb-baf2-ecda54bb3a54,VERIFICATION,blake3:c4bbff1d51ef516d8e052a1648a060b7f77c767a7e89aa8370d373a071db4a1a798ccd6570e2018822350441f17dd1c07a7d087b769b344dacf3660b62666a6a,did:web:holder0033.identity.com,svc:gov-service,2025-02-07T10:26:59Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-1f7fbd22', 'geo_token': 'tok:geo-kr-seoul'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-1f7fbd22"", ""geo_token"": ""tok:geo-kr-seoul""}"
balanced_33574_5c777d16-ef7a-47e6-8391-5ad4be74a2c6,PRESENTATION,blake3:bc07e820a35fd93add4ffb1372886e3384cb6257ca3589904508248e6275c53ef5239c299a1cd44527b3db4e96c5292a633e95af885baab0e974838172a904f9,did:web:holder0854.identity.com,svc:gov-service,2025-02-02T00:53:09Z,"{'issuer_did': 'did:web:issuer3.untrusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-ef1a3492', 'geo_token': 'tok:geo-kr-seoul'}",issuer_impersonation,issuer_impersonation,campaign-8c7499b8,"{""issuer_did"": ""did:web:issuer3.untrusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-ef1a3492"", ""geo_token"": ""tok:geo-kr-seoul""}"
balanced_25132_b9cc1679-e673-41f3-910d-1784eb15cbc1,VERIFICATION,blake3:ecaef2460cb107c8db9997a88f095425b5e0fb14bd3d32ea2f9616feaca427649f9c5ac7e69ba224e2f603cb4c3cccf3bfd36a7c080081ef941a9f666c1a160a,did:web:holder0809.identity.com,svc:enterprise-hr,2025-02-03T08:27:45Z,"{'issuer_did': 'did:web:issuer1.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-b1945c86', 'geo_token': 'tok:geo-jp-tokyo'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:issuer1.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-b1945c86"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_27577_8b7dbe90-8bc8-420a-a15b-a94c84e08988,REVOCATION,blake3:705161fa8404bad0f0d5bec700b454b1d0a3815b645a300418df5ad178b370ad9c51c373700a5d88c3bf97d02e3ad720039fd73001ec7237169fa3adad5214b2,did:web:holder0753.identity.com,svc:fintech-app,2025-01-12T01:46:28Z,"{'issuer_did': 'did:web:gov.id', 'anchor_status': 'revoked', 'device_id': 'tok:dev-8c0eb1ea', 'geo_token': 'tok:geo-de-berlin'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:gov.id"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-8c0eb1ea"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_30654_6ccff800-fd5d-4e8c-ad62-b7efc2b3c170,VERIFICATION,blake3:33bb7593046ff7af42d7c5d807611740673b0453b1c3697bc5d00111aaec52203e5273338109285b4a2daff44dbf401a420f379d5d43aedd9249ea7be43a0319,did:web:holder0797.identity.com,svc:bank-app-001,2024-12-22T13:18:11Z,"{'issuer_did': 'did:web:issuer1.trusted.com', 'anchor_status': 'unknown', 'device_id': 'tok:dev-1d42aed1', 'geo_token': 'tok:geo-de-berlin'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:issuer1.trusted.com"", ""anchor_status"": ""unknown"", ""device_id"": ""tok:dev-1d42aed1"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_23843_33e36863-5ee5-4c39-8818-f938b6aa1b98,PRESENTATION,blake3:3627cf8aea58fd63efd6ca3526b5a072a8736e4241004902c200935d16f2bc9d6390443336c832345a35b68e8f8d61979e6633e589fa7c3125f57aea6f290038,did:web:holder0100.identity.com,svc:fintech-app,2024-12-17T23:24:18Z,"{'issuer_did': 'did:web:issuer3.untrusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-90405208', 'geo_token': 'tok:geo-de-berlin'}",issuer_impersonation,issuer_impersonation,,"{""issuer_did"": ""did:web:issuer3.untrusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-90405208"", ""geo_token"": ""tok:geo-de-berlin""}"
